_id,regionId,regionName,date,bedReservedOxygen,bedUsedOxygen,bedUsedConfirmedOxygen,bedUsedSuspiciousOxygen,url,bedReservedReanimation,bedUsedReanimation,bedUsedConfirmedReanimation,bedUsedSuspiciousReanimation,bedReservedChildren,bedUsedChildren,bedUsedConfirmedChildren,bedUsedSuspiciousChildren,bedReservedMaternity,bedUsedMaternity,bedUsedConfirmedMaternity,bedUsedSuspiciousMaternity,bedReservedTotal,bedReservedTotalCovid,bedReservedTotalOther,bedUsedTotalCovid,bedReservedOxigen,bedReservedOxigenCovid,bedReservedOxigenOther,bedUsedOxigenCovid,bedReservedReanimationCovid,bedReservedReanimationOther,bedUsedReanimationCovid,HospitalizedPerDay,RecoveredPerDay,usedIvm,usedEkmoCovid,usedEkmoSuspicious,vaccinationAstraZeneca1,vaccinationPfizer1,vaccinationSinovac1,vaccinationNovavax1,vaccinationAge18_20_1,vaccinationAge20_39_1,vaccinationAge40_49_1,vaccinationAge50_59_1,vaccinationAge60_69_1,vaccinationAge70_79_1,vaccinationAge80__1
607de70301199d2a103fb8b7,153,Полтавська область,2021-02-26,2016,318,231,87,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,221,43,41,2,155,16,1,15,32,3,3,0,4890,2266,2624,428,2317,2016,301,318,190,31,43,43,41,18,0,0,100,0,0,null,0,39,28,29,4,0,0
607de70301199d2a103fb8b8,156,Рівненська область,2021-02-26,1378,156,139,17,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,138,28,21,7,102,10,3,7,29,0,0,0,4028,1904,2124,374,1430,1378,52,156,110,28,28,49,35,10,0,0,70,0,0,null,0,16,15,20,15,4,0
607de70301199d2a103fb8b9,159,Сумська область,2021-02-26,1606,483,385,98,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,107,45,39,6,140,20,2,18,0,0,0,0,5391,1939,3452,507,1953,1606,347,483,83,24,45,69,57,19,0,0,70,0,0,null,0,23,21,18,7,1,0
607de70301199d2a103fb8ba,161,Тернопільська область,2021-02-26,1781,400,375,25,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,266,79,75,4,132,14,6,8,6,0,0,0,6577,1963,4614,641,2154,1781,373,400,231,35,79,95,29,14,0,0,60,0,0,null,1,25,12,15,7,0,0
607de70301199d2a103fb8bb,163,Харківська область,2021-02-26,4776,903,807,96,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,333,121,117,4,620,43,5,38,61,11,11,0,7709,4776,2933,1304,5105,4776,329,903,243,90,121,146,106,91,0,0,60,0,0,null,1,8,24,18,9,0,0
607de70301199d2a103fb8bc,165,Херсонська область,2021-02-26,1967,145,111,34,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,16,15,1,24,0,0,0,20,0,0,0,3384,2284,1100,243,1996,1967,29,145,143,11,16,29,16,6,0,0,50,0,0,null,3,12,8,13,14,0,0
607de70301199d2a103fb8bd,168,Хмельницька область,2021-02-26,2131,618,470,148,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=168,174,57,54,3,130,7,4,3,40,3,1,2,5942,2379,3563,837,2461,2131,330,618,150,24,57,118,80,15,0,0,50,0,0,null,0,24,4,16,6,0,0
607de70301199d2a103fb8be,171,Черкаська область,2021-02-26,2806,412,357,55,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=171,175,53,51,2,71,6,6,0,20,0,0,0,5528,2890,2638,504,2905,2806,99,412,151,24,53,57,40,10,0,0,100,0,0,null,2,49,19,18,11,1,0
607de70301199d2a103fb8bf,173,Чернівецька область,2021-02-26,1628,743,656,87,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=173,164,81,73,8,60,0,0,0,20,2,1,1,4576,2096,2480,1228,1713,1628,85,743,133,31,81,126,74,28,4,0,60,0,0,null,0,14,20,19,6,1,0
607de70301199d2a103fb8c0,174,Чернігівська область,2021-02-26,1355,333,284,49,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=174,170,37,37,0,76,33,9,24,20,0,0,0,4883,1621,3262,413,1503,1355,148,333,143,27,37,56,64,15,0,0,60,0,0,null,0,26,11,11,12,0,0
607de70301199d2a103fb8c1,180,м. Київ,2021-02-26,3896,1246,1105,141,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,483,211,199,12,128,39,7,32,84,15,14,1,11477,4953,6524,1817,4578,3896,682,1246,373,110,211,250,115,127,6,0,30,0,0,null,1,5,3,9,11,1,0
607de70301199d2a103fb8c2,false,Україна,2021-02-26,59240,15642,12824,2818,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,5863,1852,1646,206,3275,651,171,480,1012,144,109,35,148671,69192,79479,22935,66610,59240,7370,15642,4590,1273,1852,2806,1922,751,13,2,1713,0,0,null,18,531,419,458,246,41,0
607de70301199d2a103fb8c3,105,Вінницька область,2021-02-27,2847,1114,737,377,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,251,117,97,20,70,65,35,30,60,10,6,4,4290,3100,1190,1744,3177,2847,330,1114,211,40,117,285,267,62,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8c4,107,Волинська область,2021-02-27,1526,344,306,38,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,203,49,43,6,46,7,1,6,35,0,0,0,4779,1599,3180,569,1844,1526,318,344,135,68,49,85,70,10,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8c5,112,Дніпропетровська область,2021-02-27,4103,722,574,148,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,321,112,89,23,235,48,3,45,30,0,0,0,9934,4813,5121,1263,4499,4103,396,722,234,87,112,197,202,33,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8c6,114,Донецька область,2021-02-27,3364,459,304,155,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,268,56,45,11,207,15,6,9,47,0,0,0,8777,3857,4920,663,3611,3364,247,459,208,60,56,90,107,23,0,0,50,0,0,null,0,11,15,20,4,0,0
607de70301199d2a103fb8c7,118,Житомирська область,2021-02-27,2374,941,755,186,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,266,90,82,8,127,11,8,3,30,5,5,0,5273,2701,2572,970,2754,2374,380,941,216,50,90,172,142,36,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8c8,121,Закарпатська область,2021-02-27,1474,862,811,51,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,115,111,4,41,5,3,2,31,12,12,0,5119,2257,2862,1587,1546,1474,72,862,155,58,115,188,174,24,2,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8c9,123,Запорізька область,2021-02-27,2357,356,280,76,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,440,51,46,5,170,18,1,17,67,0,0,0,8396,2881,5515,510,2894,2357,537,356,243,197,51,85,83,24,2,2,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8ca,126,Івано-Франківська область,2021-02-27,2901,1738,1555,183,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,234,174,156,18,155,68,36,32,103,72,33,39,6446,3847,2599,3110,3106,2901,205,1738,212,22,174,354,330,81,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8cb,132,Київська область,2021-02-27,2463,644,570,74,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=132,192,66,62,4,107,15,4,11,81,1,1,0,5532,2770,2762,773,2704,2463,241,644,182,10,66,123,137,11,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8cc,135,Кіровоградська область,2021-02-27,1050,145,138,7,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=135,88,24,24,0,27,2,2,0,3,0,0,0,2636,1050,1586,177,1115,1050,65,145,54,34,24,27,28,8,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8cd,144,Луганська область,2021-02-27,1423,200,150,50,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=144,115,17,14,3,30,28,5,23,26,0,0,0,2906,1432,1474,236,1643,1423,220,200,89,26,17,27,24,8,0,0,20,0,0,null,0,15,2,3,0,0,0
607de70301199d2a103fb8ce,146,Львівська область,2021-02-27,3666,1269,971,298,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=146,341,112,92,20,50,22,10,12,50,13,10,3,8009,3948,4061,1402,4629,3666,963,1269,256,85,112,164,166,38,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8cf,148,Миколаївська область,2021-02-27,1855,676,480,196,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=148,189,63,46,17,95,62,5,57,70,9,9,0,3630,2262,1368,873,1973,1855,118,676,163,26,63,117,118,16,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8d0,151,Одеська область,2021-02-27,2544,570,395,175,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=151,369,64,45,19,277,80,7,73,47,0,0,0,8559,3634,4925,872,3027,2544,483,570,296,73,64,156,132,23,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8d1,153,Полтавська область,2021-02-27,2016,294,218,76,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,221,42,37,5,155,15,1,14,32,4,2,2,4890,2266,2624,387,2317,2016,301,294,190,31,42,60,96,18,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8d2,156,Рівненська область,2021-02-27,1378,174,148,26,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,138,29,22,7,102,11,4,7,29,0,0,0,4028,1904,2124,393,1430,1378,52,174,110,28,29,58,35,10,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8d3,159,Сумська область,2021-02-27,1606,485,385,100,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,107,45,37,8,140,15,2,13,0,0,0,0,5391,1939,3452,507,1953,1606,347,485,83,24,45,82,82,19,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8d4,161,Тернопільська область,2021-02-27,1793,409,384,25,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,266,80,77,3,132,13,8,5,6,0,0,0,6577,1975,4602,648,2154,1793,361,409,231,35,80,92,61,17,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8d5,163,Харківська область,2021-02-27,4776,901,803,98,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,333,120,116,4,620,43,4,39,61,9,9,0,7709,4776,2933,1325,5105,4776,329,901,243,90,120,176,118,85,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8d6,165,Херсонська область,2021-02-27,1967,134,104,30,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,21,18,3,24,0,0,0,20,0,0,0,3384,2284,1100,235,1996,1967,29,134,143,11,21,26,34,7,0,0,20,0,0,null,0,5,6,7,2,0,0
607de70301199d2a103fb8d7,168,Хмельницька область,2021-02-27,2131,652,487,165,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=168,174,65,61,4,130,12,4,8,40,3,1,2,5942,2379,3563,866,2461,2131,330,652,150,24,65,121,106,15,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8d8,171,Черкаська область,2021-02-27,2806,402,346,56,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=171,175,52,49,3,71,4,4,0,20,1,1,0,5528,2890,2638,493,2905,2806,99,402,151,24,52,69,77,9,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8d9,173,Чернівецька область,2021-02-27,1663,782,695,87,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=173,164,84,78,6,60,0,0,0,20,3,3,0,4601,2161,2440,1263,1746,1663,83,782,133,31,84,153,129,29,4,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8da,174,Чернігівська область,2021-02-27,1355,336,289,47,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=174,170,35,35,0,76,35,10,25,20,0,0,0,4883,1621,3262,430,1503,1355,148,336,143,27,35,56,40,15,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8db,180,м. Київ,2021-02-27,3896,1249,1122,127,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,483,200,189,11,128,38,6,32,84,16,15,1,11477,4953,6524,1778,4578,3896,682,1249,373,110,200,255,247,126,6,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8dc,false,Україна,2021-02-27,59334,15858,13007,2851,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,5875,1883,1671,212,3275,632,169,463,1012,158,107,51,148696,69299,79397,23074,66670,59334,7336,15858,4604,1271,1883,3218,3005,747,14,2,90,0,0,null,0,31,23,30,6,0,0
607de70301199d2a103fb8dd,105,Вінницька область,2021-02-28,2847,1216,820,396,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,251,113,99,14,70,70,39,31,60,13,6,7,4290,3100,1190,1867,3177,2847,330,1216,211,40,113,164,39,64,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8de,107,Волинська область,2021-02-28,1526,356,309,47,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,203,49,43,6,46,8,1,7,35,0,0,0,4779,1599,3180,577,1844,1526,318,356,135,68,49,33,18,11,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8df,112,Дніпропетровська область,2021-02-28,4103,748,583,165,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,321,109,88,21,235,69,18,51,30,0,0,0,9934,4813,5121,1309,4499,4103,396,748,234,87,109,106,63,34,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8e0,114,Донецька область,2021-02-28,3364,470,316,154,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,268,56,43,13,207,16,6,10,47,0,0,0,8777,3857,4920,688,3611,3364,247,470,208,60,56,65,57,22,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8e1,118,Житомирська область,2021-02-28,2374,981,830,151,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,266,87,83,4,127,14,8,6,30,5,5,0,5273,2701,2572,1009,2754,2374,380,981,216,50,87,90,51,34,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8e2,121,Закарпатська область,2021-02-28,1489,870,826,44,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,124,118,6,41,7,4,3,31,13,13,0,5119,2257,2862,1662,1561,1489,72,870,155,58,124,127,35,27,2,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8e3,123,Запорізька область,2021-02-28,2357,377,292,85,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,440,58,52,6,170,18,1,17,67,0,0,0,8396,2881,5515,536,2894,2357,537,377,243,197,58,42,16,28,2,2,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8e4,126,Івано-Франківська область,2021-02-28,2901,1763,1600,163,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,238,174,158,16,155,63,39,24,103,88,56,32,6446,3847,2599,3183,3106,2901,205,1763,216,22,174,171,98,84,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8e5,132,Київська область,2021-02-28,2463,707,622,85,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=132,192,67,63,4,107,17,4,13,81,1,1,0,5532,2770,2762,837,2704,2463,241,707,182,10,67,80,14,11,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8e6,135,Кіровоградська область,2021-02-28,1050,154,145,9,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=135,88,24,24,0,27,2,2,0,3,0,0,0,2636,1050,1586,176,1115,1050,65,154,54,34,24,17,8,15,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8e7,144,Луганська область,2021-02-28,1423,192,147,45,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=144,115,15,13,2,30,24,5,19,26,0,0,0,2906,1432,1474,225,1643,1423,220,192,89,26,15,15,16,7,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8e8,146,Львівська область,2021-02-28,3666,1304,1022,282,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=146,341,106,86,20,50,23,15,8,50,13,10,3,8009,3948,4061,1455,4629,3666,963,1304,256,85,106,90,37,39,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8e9,148,Миколаївська область,2021-02-28,1855,703,484,219,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=148,189,62,44,18,95,67,5,62,70,9,9,0,3630,2262,1368,912,1973,1855,118,703,163,26,62,64,25,18,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8ea,151,Одеська область,2021-02-28,2544,597,408,189,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=151,369,68,49,19,277,91,6,85,47,0,0,0,8559,3634,4925,924,3027,2544,483,597,296,73,68,101,47,23,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8eb,153,Полтавська область,2021-02-28,2016,296,221,75,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,221,39,37,2,155,12,1,11,32,3,2,1,4890,2266,2624,397,2317,2016,301,296,190,31,39,34,15,15,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8ec,156,Рівненська область,2021-02-28,1378,183,159,24,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,138,30,24,6,102,14,5,9,29,0,0,0,4028,1904,2124,399,1430,1378,52,183,110,28,30,27,11,11,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8ed,159,Сумська область,2021-02-28,1606,500,389,111,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,107,43,33,10,140,15,1,14,0,0,0,0,5391,1939,3452,521,1953,1606,347,500,83,24,43,43,29,16,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8ee,161,Тернопільська область,2021-02-28,1793,416,395,21,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,266,80,78,2,132,11,8,3,6,0,0,0,6577,1975,4602,672,2154,1793,361,416,231,35,80,43,12,14,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8ef,163,Харківська область,2021-02-28,4776,925,798,127,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,333,123,116,7,620,41,3,38,61,10,10,0,7709,4776,2933,1337,5105,4776,329,925,243,90,123,92,74,80,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8f0,165,Херсонська область,2021-02-28,1967,128,96,32,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,22,18,4,24,0,0,0,20,0,0,0,3384,2284,1100,231,1996,1967,29,128,143,11,22,16,20,5,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8f1,168,Хмельницька область,2021-02-28,2131,682,503,179,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=168,174,65,60,5,130,11,3,8,40,4,1,3,5942,2379,3563,886,2461,2131,330,682,150,24,65,58,40,17,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8f2,171,Черкаська область,2021-02-28,2806,412,353,59,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=171,175,55,51,4,71,5,5,0,20,1,1,0,5528,2890,2638,501,2905,2806,99,412,151,24,55,44,35,10,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8f3,173,Чернівецька область,2021-02-28,1663,787,697,90,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=173,164,83,75,8,60,0,0,0,20,3,3,0,4601,2161,2440,1269,1746,1663,83,787,133,31,83,74,39,26,4,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8f4,174,Чернігівська область,2021-02-28,1355,329,288,41,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=174,170,35,35,0,76,26,9,17,20,1,1,0,4883,1621,3262,428,1503,1355,148,329,143,27,35,13,15,16,0,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8f5,180,м. Київ,2021-02-28,3896,1338,1184,154,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,483,212,201,11,128,34,10,24,84,15,14,1,11477,4953,6524,1865,4578,3896,682,1338,373,110,212,170,58,136,6,0,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8f6,false,Україна,2021-02-28,59349,16434,13487,2947,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,5879,1899,1691,208,3275,658,198,460,1012,179,132,47,148696,69299,79397,23866,66685,59349,7336,16434,4608,1271,1899,1779,872,763,14,2,0,0,0,null,0,0,0,0,0,0,0
607de70301199d2a103fb8f7,105,Вінницька область,2021-03-01,2917,1227,839,388,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,261,121,95,26,70,70,44,26,60,11,6,5,4527,3170,1357,1945,3257,2917,340,1227,219,42,121,114,31,56,0,0,40,0,0,null,0,16,14,10,0,0,0
607de70301199d2a103fb8f8,107,Волинська область,2021-03-01,1526,364,319,45,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,203,51,45,6,46,7,1,6,35,0,0,0,4779,1599,3180,592,1844,1526,318,364,135,68,51,24,9,14,0,0,100,0,0,null,2,47,17,27,4,3,0
607de70301199d2a103fb8f9,112,Дніпропетровська область,2021-03-01,4103,800,602,198,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,321,111,86,25,235,83,18,65,30,0,0,0,9934,4813,5121,1376,4499,4103,396,800,234,87,111,90,23,31,0,0,70,0,0,null,1,24,12,16,12,5,0
607de70301199d2a103fb8fa,114,Донецька область,2021-03-01,3334,490,323,167,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,265,53,45,8,207,21,6,15,47,0,0,0,8777,3827,4950,708,3611,3334,277,490,205,60,53,47,49,22,0,1,180,0,0,null,5,91,47,29,5,3,0
